order_date,customer_id,city,product_id,product_name,units_in_stock,unit_price,quantity,discount,category_id,category_name,expected_quantity
1997-02-12,REGGC,Reggio Emilia,28,Rössle Sauerkraut,26,36.4,12,0.0,7,Produce,12.802383422851562
1997-02-12,BERGS,Luleå,17,Alice Mutton,0,31.2,10,0.0,6,Meat/Poultry,9.604864120483398
1997-02-12,BERGS,Luleå,26,Gumbär Gummibärchen,15,24.9,15,0.0,3,Confections,15.021620750427246
1997-02-12,BERGS,Luleå,35,Steeleye Stout,20,14.4,8,0.0,1,Beverages,7.952448844909668
1997-02-12,BERGS,Luleå,41,Jack's New England Clam Chowder,85,7.7,30,0.0,8,Seafood,29.095294952392578
1997-02-13,BERGS,Luleå,39,Chartreuse verte,69,14.4,6,0.0,1,Beverages,6.386837959289551
1997-02-13,BERGS,Luleå,54,Tourtière,21,5.9,15,0.0,6,Meat/Poultry,19.506359100341797
1997-02-14,TOMSP,Münster,19,Teatime Chocolate Biscuits,25,7.3,12,0.1,3,Confections,14.08431625366211
1997-02-14,TOMSP,Münster,24,Guaraná Fantástica,20,3.6,20,0.1,1,Beverages,13.179506301879883
1997-02-14,TOMSP,Münster,31,Gorgonzola Telino,0,10.0,3,0.1,4,Dairy Products,4.1677327156066895
1997-02-14,TOMSP,Münster,52,Filo Mix,38,5.6,15,0.1,5,Grains/Cereals,19.830318450927734
1997-02-14,RICAR,Rio de Janeiro,19,Teatime Chocolate Biscuits,25,7.3,40,0.0,3,Confections,37.38424301147461
1997-02-14,RICAR,Rio de Janeiro,65,Louisiana Fiery Hot Pepper Sauce,76,16.8,35,0.0,2,Condiments,36.12846374511719
1997-02-14,RICAR,Rio de Janeiro,71,Flotemysost,26,17.2,2,0.0,4,Dairy Products,1.875327467918396
1997-02-17,RANCH,Buenos Aires,26,Gumbär Gummibärchen,15,24.9,6,0.0,3,Confections,6.296688079833984
1997-02-17,RANCH,Buenos Aires,40,Boston Crab Meat,123,14.7,20,0.0,8,Seafood,20.168344497680664
1997-02-18,BLONP,Strasbourg,10,Ikura,31,24.8,14,0.0,8,Seafood,14.485795974731445
1997-02-18,BLONP,Strasbourg,52,Filo Mix,38,5.6,20,0.0,5,Grains/Cereals,26.5948429107666
1997-02-18,BLONP,Strasbourg,62,Tarte au sucre,17,39.4,35,0.0,3,Confections,32.01688003540039
1997-02-19,VICTE,Lyon,10,Ikura,31,24.8,20,0.2,8,Seafood,15.976838111877441
1997-02-19,VICTE,Lyon,54,Tourtière,21,5.9,6,0.2,6,Meat/Poultry,5.506659984588623
1997-02-19,QUICK,Cunewalde,55,Pâté chinois,115,19.2,120,0.1,6,Meat/Poultry,101.82315063476562
1997-02-19,QUICK,Cunewalde,64,Wimmers gute Semmelknödel,22,26.6,35,0.1,5,Grains/Cereals,31.6655216217041
1997-02-19,QUICK,Cunewalde,65,Louisiana Fiery Hot Pepper Sauce,76,16.8,28,0.1,2,Condiments,27.83553123474121
1997-02-19,QUICK,Cunewalde,77,Original Frankfurter grüne Soße,32,10.4,55,0.1,2,Condiments,43.011505126953125
1997-02-20,SAVEA,Boise,28,Rössle Sauerkraut,26,36.4,15,0.0,7,Produce,14.747109413146973
1997-02-20,SAVEA,Boise,44,Gula Malacca,27,15.5,100,0.05,2,Condiments,84.03585052490234
1997-02-21,AROUT,London,48,Chocolade,15,10.2,15,0.1,3,Confections,14.042664527893066
1997-02-21,AROUT,London,70,Outback Lager,15,12.0,25,0.1,1,Beverages,20.73565101623535
1997-02-21,LAMAI,Toulouse,16,Pavlova,29,13.9,20,0.2,3,Confections,15.480210304260254
1997-02-21,LAMAI,Toulouse,33,Geitost,112,2.0,20,0.2,4,Dairy Products,14.446159362792969
1997-02-21,LAMAI,Toulouse,46,Spegesild,95,9.6,10,0.2,8,Seafood,10.795145988464355
1997-02-24,WARTH,Oulu,39,Chartreuse verte,69,14.4,20,0.0,1,Beverages,20.309040069580078
1997-02-24,WARTH,Oulu,53,Perth Pasties,0,26.2,50,0.0,6,Meat/Poultry,46.3502311706543
1997-02-24,WARTH,Oulu,61,Sirop d'érable,113,22.8,25,0.0,2,Condiments,25.381973266601562
1997-02-24,WARTH,Oulu,71,Flotemysost,26,17.2,30,0.0,4,Dairy Products,31.7263126373291
1997-02-25,KOENE,Brandenburg,21,Sir Rodney's Scones,3,8.0,40,0.15,3,Confections,28.16818618774414
1997-02-25,KOENE,Brandenburg,49,Maxilaku,10,16.0,21,0.15,3,Confections,18.6348934173584
1997-02-25,KOENE,Brandenburg,59,Raclette Courdavault,79,44.0,36,0.0,4,Dairy Products,37.28929901123047
1997-02-26,SUPRD,Charleroi,26,Gumbär Gummibärchen,15,24.9,30,0.0,3,Confections,29.091035842895508
1997-02-26,SUPRD,Charleroi,28,Rössle Sauerkraut,26,36.4,30,0.0,7,Produce,29.819988250732422
1997-02-26,SUPRD,Charleroi,43,Ipoh Coffee,17,36.8,20,0.0,1,Beverages,20.311914443969727
1997-02-26,SUPRD,Charleroi,56,Gnocchi di nonna Alice,21,30.4,15,0.0,5,Grains/Cereals,13.534420013427734
1997-02-26,SUPRD,Charleroi,71,Flotemysost,26,17.2,50,0.0,4,Dairy Products,49.474090576171875
1997-02-27,VICTE,Lyon,7,Uncle Bob's Organic Dried Pears,15,24.0,16,0.05,7,Produce,15.50529670715332
1997-02-27,VICTE,Lyon,46,Spegesild,95,9.6,20,0.05,8,Seafood,18.538042068481445
1997-02-27,VICTE,Lyon,72,Mozzarella di Giovanni,14,27.8,40,0.0,4,Dairy Products,40.5030632019043
1997-02-28,FOLKO,Bräcke,68,Scottish Longbreads,6,10.0,21,0.25,3,Confections,16.822509765625
1997-02-28,FOLKO,Bräcke,75,Rhönbräu Klosterbier,125,6.2,4,0.25,1,Beverages,5.207552909851074
1997-02-28,LILAS,Barquisimeto,21,Sir Rodney's Scones,3,8.0,40,0.25,3,Confections,28.855775833129883
1997-02-28,LILAS,Barquisimeto,30,Nord-Ost Matjeshering,10,20.7,28,0.25,8,Seafood,20.84516716003418
1997-02-28,LILAS,Barquisimeto,55,Pâté chinois,115,19.2,60,0.25,6,Meat/Poultry,42.24021911621094
1997-03-03,CONSH,London,13,Konbu,24,4.8,1,0.0,8,Seafood,6.918578147888184
1997-03-03,CONSH,London,23,Tunnbröd,61,7.2,21,0.0,5,Grains/Cereals,21.103490829467773
1997-03-04,SUPRD,Charleroi,19,Teatime Chocolate Biscuits,25,7.3,21,0.0,3,Confections,20.20939064025879
1997-03-04,SUPRD,Charleroi,42,Singaporean Hokkien Fried Mee,26,11.2,50,0.0,5,Grains/Cereals,46.36055374145508
1997-03-04,FURIB,Lisboa,4,Chef Anton's Cajun Seasoning,53,17.6,16,0.2,2,Condiments,14.791637420654297
1997-03-04,FURIB,Lisboa,43,Ipoh Coffee,17,36.8,3,0.0,1,Beverages,2.310840368270874
1997-03-04,FURIB,Lisboa,56,Gnocchi di nonna Alice,21,30.4,30,0.2,5,Grains/Cereals,24.275352478027344
1997-03-04,FURIB,Lisboa,60,Camembert Pierrot,19,27.2,20,0.0,4,Dairy Products,18.85357093811035
1997-03-05,VAFFE,Århus,24,Guaraná Fantástica,20,3.6,25,0.0,1,Beverages,20.918277740478516
1997-03-05,VAFFE,Århus,29,Thüringer Rostbratwurst,0,99.0,18,0.1,6,Meat/Poultry,14.911192893981934
1997-03-05,VAFFE,Århus,40,Boston Crab Meat,123,14.7,20,0.0,8,Seafood,20.3968563079834
1997-03-05,VAFFE,Århus,45,Rogede sild,5,7.6,30,0.1,8,Seafood,23.693870544433594
1997-03-05,VAFFE,Århus,50,Valkoinen suklaa,65,13.0,25,0.0,3,Confections,25.316003799438477
1997-03-06,COMMI,Sao Paulo,11,Queso Cabrales,22,16.8,10,0.0,4,Dairy Products,10.38895034790039
1997-03-06,COMMI,Sao Paulo,46,Spegesild,95,9.6,5,0.0,8,Seafood,5.711307048797607
1997-03-06,MAGAA,Bergamo,24,Guaraná Fantástica,20,3.6,28,0.0,1,Beverages,27.485902786254883
1997-03-06,MAGAA,Bergamo,25,NuNuCa Nuß-Nougat-Creme,76,11.2,12,0.0,3,Confections,12.283617973327637
1997-03-07,KOENE,Brandenburg,30,Nord-Ost Matjeshering,10,20.7,8,0.0,8,Seafood,8.795609474182129
1997-03-07,KOENE,Brandenburg,43,Ipoh Coffee,17,36.8,15,0.0,1,Beverages,14.493142127990723
1997-03-10,WHITC,Seattle,2,Chang,17,15.2,40,0.15,1,Beverages,35.45298767089844
1997-03-10,WHITC,Seattle,16,Pavlova,29,13.9,35,0.15,3,Confections,28.635711669921875
1997-03-10,WHITC,Seattle,44,Gula Malacca,27,15.5,2,0.15,2,Condiments,1.122537612915039
1997-03-11,BONAP,Marseille,18,Carnarvon Tigers,42,50.0,30,0.0,8,Seafood,27.999347686767578
1997-03-11,BONAP,Marseille,23,Tunnbröd,61,7.2,15,0.0,5,Grains/Cereals,18.065336227416992
1997-03-11,BONAP,Marseille,64,Wimmers gute Semmelknödel,22,26.6,8,0.0,5,Grains/Cereals,7.760357856750488
1997-03-11,BSBEV,London,7,Uncle Bob's Organic Dried Pears,15,24.0,30,0.0,7,Produce,29.32961082458496
1997-03-11,BSBEV,London,56,Gnocchi di nonna Alice,21,30.4,20,0.0,5,Grains/Cereals,20.517715454101562
1997-03-12,SEVES,London,24,Guaraná Fantástica,20,3.6,80,0.05,1,Beverages,45.902015686035156
1997-03-12,SEVES,London,51,Manjimup Dried Apples,20,42.4,18,0.0,7,Produce,19.59484100341797
1997-03-13,ISLAT,Cowes,33,Geitost,112,2.0,12,0.0,4,Dairy Products,14.414229393005371
1997-03-13,ISLAT,Cowes,71,Flotemysost,26,17.2,12,0.0,4,Dairy Products,11.120662689208984
1997-03-13,PERIC,México D.F.,14,Tofu,35,18.6,12,0.0,7,Produce,12.35924243927002
1997-03-13,PERIC,México D.F.,28,Rössle Sauerkraut,26,36.4,18,0.0,7,Produce,17.863624572753906
1997-03-13,PERIC,México D.F.,40,Boston Crab Meat,123,14.7,21,0.0,8,Seafood,21.406837463378906
1997-03-13,PERIC,México D.F.,75,Rhönbräu Klosterbier,125,6.2,10,0.0,1,Beverages,10.655722618103027
1997-03-14,SUPRD,Charleroi,31,Gorgonzola Telino,0,10.0,35,0.15,4,Dairy Products,29.697101593017578
1997-03-14,SUPRD,Charleroi,66,Louisiana Hot Spiced Okra,4,13.6,60,0.15,2,Condiments,49.860130310058594
1997-03-14,SUPRD,Charleroi,76,Lakkalikööri,57,14.4,42,0.15,1,Beverages,36.338966369628906
1997-03-17,HILAA,San Cristóbal,55,Pâté chinois,115,19.2,2,0.05,6,Meat/Poultry,1.6349353790283203
1997-03-17,HILAA,San Cristóbal,70,Outback Lager,15,12.0,12,0.0,1,Beverages,12.286164283752441
1997-03-17,PRINI,Lisboa,1,Chai,39,14.4,15,0.0,1,Beverages,12.750700950622559
1997-03-17,PRINI,Lisboa,21,Sir Rodney's Scones,3,8.0,21,0.25,3,Confections,16.121036529541016
1997-03-17,PRINI,Lisboa,39,Chartreuse verte,69,14.4,20,0.25,1,Beverages,12.861433982849121
1997-03-18,VICTE,Lyon,10,Ikura,31,24.8,20,0.05,8,Seafood,19.394880294799805
1997-03-19,RATTC,Albuquerque,38,Côte de Blaye,17,210.8,30,0.0,1,Beverages,31.792308807373047
1997-03-19,RATTC,Albuquerque,53,Perth Pasties,0,26.2,28,0.0,6,Meat/Poultry,28.637805938720703
1997-03-19,RATTC,Albuquerque,59,Raclette Courdavault,79,44.0,60,0.0,4,Dairy Products,60.84758377075195
1997-03-19,RATTC,Albuquerque,64,Wimmers gute Semmelknödel,22,26.6,30,0.0,5,Grains/Cereals,29.78814125061035
1997-03-20,FOLIG,Lille,47,Zaanse koeken,36,7.6,30,0.0,3,Confections,29.867841720581055
1997-03-20,FOLIG,Lille,59,Raclette Courdavault,79,44.0,12,0.0,4,Dairy Products,12.828132629394531
1997-03-20,RICAR,Rio de Janeiro,49,Maxilaku,10,16.0,24,0.0,3,Confections,23.227935791015625
1997-03-20,RICAR,Rio de Janeiro,60,Camembert Pierrot,19,27.2,40,0.0,4,Dairy Products,40.5030632019043
1997-03-21,LAZYK,Walla Walla,40,Boston Crab Meat,123,14.7,10,0.0,8,Seafood,10.216955184936523
1997-03-24,WHITC,Seattle,34,Sasquatch Ale,111,11.2,35,0.05,1,Beverages,33.94658279418945
1997-03-24,WHITC,Seattle,77,Original Frankfurter grüne Soße,32,10.4,30,0.05,2,Condiments,27.685611724853516
1997-03-24,BSBEV,London,21,Sir Rodney's Scones,3,8.0,14,0.0,3,Confections,14.784852981567383
1997-03-24,BSBEV,London,40,Boston Crab Meat,123,14.7,10,0.0,8,Seafood,10.216955184936523
1997-03-24,BSBEV,London,51,Manjimup Dried Apples,20,42.4,3,0.0,7,Produce,1.2700846195220947
1997-03-25,LINOD,I. de Margarita,2,Chang,17,15.2,20,0.1,1,Beverages,17.60283660888672
1997-03-25,LINOD,I. de Margarita,3,Aniseed Syrup,13,8.0,20,0.1,2,Condiments,17.916828155517578
1997-03-25,LINOD,I. de Margarita,55,Pâté chinois,115,19.2,30,0.1,6,Meat/Poultry,25.3618221282959
1997-03-25,LINOD,I. de Margarita,70,Outback Lager,15,12.0,60,0.1,1,Beverages,50.70060729980469
1997-03-26,HILAA,San Cristóbal,11,Queso Cabrales,22,16.8,5,0.0,4,Dairy Products,5.037113189697266
1997-03-26,HILAA,San Cristóbal,51,Manjimup Dried Apples,20,42.4,25,0.0,7,Produce,26.541669845581055
1997-03-26,HILAA,San Cristóbal,74,Longlife Tofu,4,8.0,16,0.0,7,Produce,16.255046844482422
1997-03-26,QUEEN,Sao Paulo,19,Teatime Chocolate Biscuits,25,7.3,5,0.0,3,Confections,4.11826753616333
1997-03-26,QUEEN,Sao Paulo,26,Gumbär Gummibärchen,15,24.9,30,0.0,3,Confections,28.998275756835938
1997-03-26,QUEEN,Sao Paulo,54,Tourtière,21,5.9,24,0.25,6,Meat/Poultry,23.815950393676758
1997-03-27,FRANK,München,59,Raclette Courdavault,79,44.0,30,0.0,4,Dairy Products,30.402057647705078
1997-03-27,FRANK,München,73,Röd Kaviar,101,12.0,20,0.2,8,Seafood,15.215753555297852
1997-03-28,PICCO,Salzburg,11,Queso Cabrales,22,16.8,15,0.25,4,Dairy Products,10.85793685913086
1997-03-28,PICCO,Salzburg,16,Pavlova,29,13.9,18,0.0,3,Confections,20.359333038330078
1997-03-31,HILAA,San Cristóbal,59,Raclette Courdavault,79,44.0,60,0.0,4,Dairy Products,66.85786437988281
1997-03-31,HILAA,San Cristóbal,68,Scottish Longbreads,6,10.0,30,0.0,3,Confections,29.661846160888672
1997-03-31,HILAA,San Cristóbal,75,Rhönbräu Klosterbier,125,6.2,36,0.0,1,Beverages,34.62914276123047
1997-03-31,FURIB,Lisboa,44,Gula Malacca,27,15.5,15,0.15,2,Condiments,12.329217910766602
1997-03-31,FURIB,Lisboa,77,Original Frankfurter grüne Soße,32,10.4,7,0.15,2,Condiments,5.8153462409973145
1997-04-01,BOTTM,Tsawassen,25,NuNuCa Nuß-Nougat-Creme,76,11.2,60,0.05,3,Confections,49.786109924316406
1997-04-01,BOTTM,Tsawassen,42,Singaporean Hokkien Fried Mee,26,11.2,20,0.05,5,Grains/Cereals,15.344441413879395
1997-04-02,LAMAI,Toulouse,65,Louisiana Fiery Hot Pepper Sauce,76,16.8,15,0.1,2,Condiments,15.270801544189453
1997-04-02,LAMAI,Toulouse,66,Louisiana Hot Spiced Okra,4,13.6,10,0.1,2,Condiments,10.359389305114746
1997-04-02,LAMAI,Toulouse,69,Gudbrandsdalsost,26,28.8,10,0.1,4,Dairy Products,9.355546951293945
1997-04-02,COMMI,Sao Paulo,56,Gnocchi di nonna Alice,21,30.4,30,0.0,5,Grains/Cereals,30.515737533569336
1997-04-03,LAUGB,Vancouver,23,Tunnbröd,61,7.2,10,0.0,5,Grains/Cereals,9.364808082580566
1997-04-03,LAUGB,Vancouver,41,Jack's New England Clam Chowder,85,7.7,20,0.0,8,Seafood,19.406238555908203
1997-04-03,LAUGB,Vancouver,77,Original Frankfurter grüne Soße,32,10.4,5,0.0,2,Condiments,5.0240654945373535
1997-04-04,TRADH,Sao Paulo,31,Gorgonzola Telino,0,10.0,20,0.05,4,Dairy Products,17.88243865966797
1997-04-04,LEHMS,Frankfurt a.M.,56,Gnocchi di nonna Alice,21,30.4,14,0.0,5,Grains/Cereals,13.62054443359375
1997-04-04,LEHMS,Frankfurt a.M.,72,Mozzarella di Giovanni,14,27.8,25,0.0,4,Dairy Products,25.06293487548828
1997-04-04,LEHMS,Frankfurt a.M.,77,Original Frankfurter grüne Soße,32,10.4,25,0.0,2,Condiments,23.348918914794922
1997-04-07,HILAA,San Cristóbal,24,Guaraná Fantástica,20,4.5,14,0.0,1,Beverages,13.179506301879883
1997-04-07,HILAA,San Cristóbal,40,Boston Crab Meat,123,18.4,5,0.0,8,Seafood,5.1110358238220215
1997-04-07,HILAA,San Cristóbal,42,Singaporean Hokkien Fried Mee,26,14.0,30,0.0,5,Grains/Cereals,30.420080184936523
1997-04-08,LILAS,Barquisimeto,28,Rössle Sauerkraut,26,45.6,20,0.0,7,Produce,19.436132431030273
1997-04-08,LILAS,Barquisimeto,49,Maxilaku,10,20.0,25,0.0,3,Confections,24.71772003173828
1997-04-09,LAMAI,Toulouse,15,Genen Shouyu,39,15.5,12,0.05,2,Condiments,11.559463500976562
1997-04-09,LAMAI,Toulouse,28,Rössle Sauerkraut,26,45.6,8,0.05,7,Produce,7.171703815460205
1997-04-09,BLAUS,Mannheim,54,Tourtière,21,7.45,20,0.0,6,Meat/Poultry,18.86676788330078
1997-04-10,PERIC,México D.F.,45,Rogede sild,5,9.5,21,0.0,8,Seafood,18.923839569091797
1997-04-10,PERIC,México D.F.,53,Perth Pasties,0,32.8,6,0.0,6,Meat/Poultry,5.9901652336120605
1997-04-10,PERIC,México D.F.,67,Laughing Lumberjack Lager,52,14.0,30,0.0,1,Beverages,30.481475830078125
1997-04-11,HUNGO,Cork,14,Tofu,35,23.25,70,0.0,7,Produce,63.91147994995117
1997-04-11,HUNGO,Cork,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,20,0.0,2,Condiments,20.98603630065918
1997-04-11,WHITC,Seattle,2,Chang,17,19.0,12,0.0,1,Beverages,13.141700744628906
1997-04-11,WHITC,Seattle,21,Sir Rodney's Scones,3,10.0,12,0.0,3,Confections,12.047050476074219
1997-04-11,WHITC,Seattle,53,Perth Pasties,0,32.8,10,0.0,6,Meat/Poultry,9.04175853729248
1997-04-11,WHITC,Seattle,61,Sirop d'érable,113,28.5,25,0.0,2,Condiments,23.18779754638672
1997-04-14,MEREP,Montréal,62,Tarte au sucre,17,49.3,3,0.0,3,Confections,1.782443881034851
1997-04-15,KOENE,Brandenburg,25,NuNuCa Nuß-Nougat-Creme,76,14.0,18,0.1,3,Confections,20.225696563720703
1997-04-15,KOENE,Brandenburg,70,Outback Lager,15,15.0,14,0.1,1,Beverages,12.04227352142334
1997-04-15,ANTON,México D.F.,43,Ipoh Coffee,17,46.0,15,0.15,1,Beverages,13.543888092041016
1997-04-15,ANTON,México D.F.,48,Chocolade,15,12.75,15,0.15,3,Confections,13.67438793182373
1997-04-16,OTTIK,Köln,13,Konbu,24,6.0,10,0.0,8,Seafood,9.707229614257812
1997-04-16,OTTIK,Köln,39,Chartreuse verte,69,18.0,10,0.0,1,Beverages,10.626296043395996
1997-04-17,BLAUS,Mannheim,28,Rössle Sauerkraut,26,45.6,3,0.0,7,Produce,1.8834102153778076
1997-04-18,SAVEA,Boise,29,Thüringer Rostbratwurst,0,123.79,36,0.0,6,Meat/Poultry,38.09319305419922
1997-04-18,SAVEA,Boise,75,Rhönbräu Klosterbier,125,7.75,36,0.1,1,Beverages,29.294797897338867
1997-04-18,BONAP,Marseille,4,Chef Anton's Cajun Seasoning,53,22.0,50,0.15,2,Condiments,37.03852081298828
1997-04-18,BONAP,Marseille,7,Uncle Bob's Organic Dried Pears,15,30.0,50,0.15,7,Produce,41.42842483520508
1997-04-18,BONAP,Marseille,8,Northwoods Cranberry Sauce,6,40.0,10,0.15,2,Condiments,8.162283897399902
1997-04-21,FAMIA,Sao Paulo,24,Guaraná Fantástica,20,4.5,10,0.15,1,Beverages,6.918578147888184
1997-04-21,FAMIA,Sao Paulo,46,Spegesild,95,12.0,9,0.15,8,Seafood,8.952133178710938
1997-04-21,FAMIA,Sao Paulo,47,Zaanse koeken,36,9.5,6,0.15,3,Confections,5.107527256011963
1997-04-21,FAMIA,Sao Paulo,60,Camembert Pierrot,19,34.0,12,0.15,4,Dairy Products,9.381096839904785
1997-04-22,WANDK,Stuttgart,21,Sir Rodney's Scones,3,10.0,40,0.2,3,Confections,32.98801040649414
1997-04-22,WANDK,Stuttgart,32,Mascarpone Fabioli,9,32.0,50,0.2,4,Dairy Products,41.149681091308594
1997-04-22,WANDK,Stuttgart,61,Sirop d'érable,113,28.5,15,0.2,2,Condiments,10.680244445800781
1997-04-22,ERNSH,Graz,20,Sir Rodney's Marmalade,40,81.0,39,0.0,3,Confections,42.31292724609375
1997-04-22,ERNSH,Graz,28,Rössle Sauerkraut,26,45.6,35,0.0,7,Produce,34.67636489868164
1997-04-22,ERNSH,Graz,56,Gnocchi di nonna Alice,21,38.0,70,0.0,5,Grains/Cereals,72.2144546508789
1997-04-22,ERNSH,Graz,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,39,0.0,2,Condiments,37.75981521606445
1997-04-22,ERNSH,Graz,75,Rhönbräu Klosterbier,125,7.75,50,0.0,1,Beverages,45.44953155517578
1997-04-23,QUICK,Cunewalde,9,Mishi Kobe Niku,29,97.0,16,0.15,6,Meat/Poultry,16.993797302246094
1997-04-23,QUICK,Cunewalde,16,Pavlova,29,17.45,50,0.0,3,Confections,49.52408981323242
1997-04-23,QUICK,Cunewalde,27,Schoggi Schokolade,49,43.9,120,0.0,3,Confections,83.85506439208984
1997-04-23,QUICK,Cunewalde,33,Geitost,112,2.5,16,0.15,4,Dairy Products,14.515270233154297
1997-04-23,QUICK,Cunewalde,60,Camembert Pierrot,19,34.0,84,0.15,4,Dairy Products,76.89115905761719
1997-04-24,HUNGO,Cork,18,Carnarvon Tigers,42,62.5,25,0.1,8,Seafood,23.505815505981445
1997-04-24,HUNGO,Cork,41,Jack's New England Clam Chowder,85,9.65,80,0.1,8,Seafood,77.71638488769531
1997-04-24,HUNGO,Cork,42,Singaporean Hokkien Fried Mee,26,14.0,20,0.0,5,Grains/Cereals,20.50873374938965
1997-04-24,NORTS,London,52,Filo Mix,38,7.0,6,0.0,5,Grains/Cereals,6.580084323883057
1997-04-24,NORTS,London,59,Raclette Courdavault,79,55.0,4,0.0,4,Dairy Products,3.158644676208496
1997-04-24,NORTS,London,70,Outback Lager,15,15.0,6,0.0,1,Beverages,6.031685829162598
1997-04-25,TORTU,México D.F.,24,Guaraná Fantástica,20,4.5,5,0.0,1,Beverages,6.918578147888184
1997-04-25,TORTU,México D.F.,38,Côte de Blaye,17,263.5,15,0.0,1,Beverages,23.301517486572266
1997-04-25,TORTU,México D.F.,44,Gula Malacca,27,19.45,9,0.0,2,Condiments,9.989717483520508
1997-04-28,CHOPS,Bern,10,Ikura,31,31.0,16,0.05,8,Seafood,14.228607177734375
1997-04-28,CHOPS,Bern,56,Gnocchi di nonna Alice,21,38.0,40,0.0,5,Grains/Cereals,42.82744598388672
1997-04-28,CHOPS,Bern,60,Camembert Pierrot,19,34.0,10,0.05,4,Dairy Products,8.868341445922852
1997-04-29,SANTG,Stavern,24,Guaraná Fantástica,20,4.5,8,0.0,1,Beverages,6.918578147888184
1997-04-29,SANTG,Stavern,53,Perth Pasties,0,32.8,5,0.0,6,Meat/Poultry,4.650556564331055
1997-04-29,CACTU,Buenos Aires,35,Steeleye Stout,20,18.0,3,0.0,1,Beverages,2.7613887786865234
1997-04-29,CACTU,Buenos Aires,41,Jack's New England Clam Chowder,85,9.65,10,0.0,8,Seafood,9.606350898742676
1997-04-29,CACTU,Buenos Aires,68,Scottish Longbreads,6,12.5,6,0.0,3,Confections,8.237932205200195
1997-04-30,LEHMS,Frankfurt a.M.,1,Chai,39,18.0,40,0.2,1,Beverages,33.53518295288086
1997-04-30,LEHMS,Frankfurt a.M.,8,Northwoods Cranberry Sauce,6,40.0,24,0.0,2,Condiments,23.38298797607422
1997-04-30,LEHMS,Frankfurt a.M.,30,Nord-Ost Matjeshering,10,25.89,20,0.2,8,Seafood,17.158885955810547
1997-04-30,LEHMS,Frankfurt a.M.,40,Boston Crab Meat,123,18.4,25,0.2,8,Seafood,20.24932861328125
1997-05-01,SEVES,London,17,Alice Mutton,0,39.0,25,0.1,6,Meat/Poultry,24.54604148864746
1997-05-01,SEVES,London,20,Sir Rodney's Marmalade,40,81.0,15,0.1,3,Confections,14.003132820129395
1997-05-01,SEVES,London,37,Gravad lax,11,26.0,18,0.1,8,Seafood,17.33234405517578
1997-05-01,SEVES,London,41,Jack's New England Clam Chowder,85,9.65,6,0.1,8,Seafood,5.486696720123291
1997-05-01,BERGS,Luleå,10,Ikura,31,31.0,2,0.0,8,Seafood,1.2723233699798584
1997-05-01,BERGS,Luleå,30,Nord-Ost Matjeshering,10,25.89,10,0.0,8,Seafood,11.45541763305664
1997-05-01,BERGS,Luleå,43,Ipoh Coffee,17,46.0,60,0.0,1,Beverages,46.05401611328125
1997-05-01,BERGS,Luleå,54,Tourtière,21,7.45,15,0.0,6,Meat/Poultry,15.405426025390625
1997-05-02,BONAP,Marseille,36,Inlagd Sill,112,19.0,30,0.0,8,Seafood,31.953624725341797
1997-05-02,BONAP,Marseille,40,Boston Crab Meat,123,18.4,15,0.1,8,Seafood,15.050041198730469
1997-05-05,WARTH,Oulu,1,Chai,39,18.0,8,0.15,1,Beverages,6.692490577697754
1997-05-05,WARTH,Oulu,13,Konbu,24,6.0,10,0.0,8,Seafood,9.707229614257812
1997-05-05,WARTH,Oulu,56,Gnocchi di nonna Alice,21,38.0,30,0.15,5,Grains/Cereals,25.03156852722168
1997-05-05,QUICK,Cunewalde,4,Chef Anton's Cajun Seasoning,53,22.0,50,0.1,2,Condiments,37.798072814941406
1997-05-05,QUICK,Cunewalde,36,Inlagd Sill,112,19.0,30,0.1,8,Seafood,28.998764038085938
1997-05-06,GREAL,Eugene,11,Queso Cabrales,22,21.0,3,0.0,4,Dairy Products,3.333822250366211
1997-05-06,GREAL,Eugene,33,Geitost,112,2.5,8,0.2,4,Dairy Products,14.515270233154297
1997-05-06,GREAL,Eugene,72,Mozzarella di Giovanni,14,34.8,9,0.0,4,Dairy Products,8.966315269470215
1997-05-07,MAISD,Bruxelles,55,Pâté chinois,115,24.0,14,0.0,6,Meat/Poultry,14.431587219238281
1997-05-07,MAISD,Bruxelles,68,Scottish Longbreads,6,12.5,20,0.0,3,Confections,20.34412956237793
1997-05-07,MAISD,Bruxelles,69,Gudbrandsdalsost,26,36.0,10,0.0,4,Dairy Products,10.07583999633789
1997-05-08,PICCO,Salzburg,17,Alice Mutton,0,39.0,40,0.0,6,Meat/Poultry,40.83591842651367
1997-05-08,PICCO,Salzburg,43,Ipoh Coffee,17,46.0,25,0.0,1,Beverages,23.798158645629883
1997-05-08,PICCO,Salzburg,61,Sirop d'érable,113,28.5,20,0.0,2,Condiments,19.3055419921875
1997-05-08,PICCO,Salzburg,76,Lakkalikööri,57,18.0,50,0.0,1,Beverages,48.54258346557617
1997-05-08,OCEAN,Buenos Aires,59,Raclette Courdavault,79,55.0,2,0.0,4,Dairy Products,-0.018507443368434906
1997-05-09,EASTC,London,30,Nord-Ost Matjeshering,10,25.89,15,0.0,8,Seafood,15.021620750427246
